index,brand,series,processor,os,ssd,ram,display,price,link,pricing
870,acer, ,intel core i7 8th gen,windows 10 home, ,8 gb,14,8206612,https://www.flipkart.com/acer-core-i7-8th-gen-8-gb-1-tb-hdd-windows-10-home-z2-485-thin-light-laptop/p/itm20f2f4bc70730pid=comg23kfryr69xn5&lid=lstcomg23kfryr69xn5ditekd&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_871&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comg23kfryr69xn5.search&ssid=b72sgenft8t45u681653223676419,8000000
871,asus, ,intel core i5 11th gen,windows 10 home,512 gb,16 gb,14,21951114,https://www.flipkart.com/asus-zenbook-duo-14-2021-touch-panel-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-ux482eg-ka521ts-thin-light-laptop/p/itm770c1cf5f4714pid=comgf8ksxhvrgvf2&lid=lstcomgf8ksxhvrgvf2laxpf4&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_872&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgf8ksxhvrgvf2.search&ssid=b72sgenft8t45u681653223676419,21000000
872,hp, , ,windows 10 home,512 gb,8 gb,15.6,10306467,https://www.flipkart.com/hp-15s-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-15s-eq0500au-thin-light-laptop/p/itm332829f51ddf9pid=comg22mx8fyvbnyz&lid=lstcomg22mx8fyvbnyztcxm2v&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_873&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comg22mx8fyvbnyz.search&ssid=b72sgenft8t45u681653223676419,10000000
873,hp, ,intel core i5 11th gen,windows 10 home,512 gb,8 gb,14,12121886,https://www.flipkart.com/hp-14s-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14s-dq2535tu-thin-light-laptop/p/itmbdd471acce208pid=comg22mxencnk53y&lid=lstcomg22mxencnk53y74abut&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_874&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comg22mxencnk53y.search&ssid=b72sgenft8t45u681653223676419,12000000
874,asus, ,intel core i5 11th gen,windows 10 home,512 gb,8 gb,14,19469468,https://www.flipkart.com/asus-zenbook-duo-14-2021-touch-panel-intel-evo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-ux482ea-ka501ts-thin-light-laptop/p/itm229ba8ea3805cpid=comgf8ksxrgzxqzf&lid=lstcomgf8ksxrgzxqzfiuaoxs&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_875&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgf8ksxrgzxqzf.search&ssid=b72sgenft8t45u681653223676419,19000000
875,asus, , ,windows 10 home,256 gb,8 gb,15.6,14336278,https://www.flipkart.com/asus-ryzen-5-hexa-core-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-km513ua-bq512ts-thin-light-laptop/p/itmbc689923392adpid=comgfh7uhdmfgw2a&lid=lstcomgfh7uhdmfgw2avybcx7&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_876&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgfh7uhdmfgw2a.search&ssid=b72sgenft8t45u681653223676419,14000000
876,asus,k413ea-eb303ts,intel core i3 11th gen,windows 10 home,512 gb,8 gb,14,8970196,https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-k413ea-eb303ts-thin-light-laptop/p/itm106305141198epid=comgfvwegdgysapj&lid=lstcomgfvwegdgysapjwf8o8c&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_877&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgfvwegdgysapj.search&ssid=b72sgenft8t45u681653223676419,8000000
877,asus, , ,windows 10 home,512 gb,8 gb,15.6,9353705,https://www.flipkart.com/asus-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-10-home-m515ua-ej512ts-thin-light-laptop/p/itmb2099a2086d96pid=comgfvweh4haecua&lid=lstcomgfvweh4haecuaevqtex&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_878&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgfvweh4haecua.search&ssid=b72sgenft8t45u681653223676419,9000000
878,acer, ,intel octa core i7 10th gen,windows 10 home,256 gb,16 gb,15.6,19087676,https://www.flipkart.com/acer-predator-helios-300-octa-core-i7-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-ph315-53-gaming-laptop/p/itmb2022d3889adapid=comgfh8khchzbhdq&lid=lstcomgfh8khchzbhdqmc4b4u&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_879&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgfh8khchzbhdq.search&ssid=b72sgenft8t45u681653223676419,19000000
879,dell, ,intel core i3 10th gen,windows 10 home, ,8 gb,15.6,8208521,https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-3501-thin-light-laptop/p/itm14e0fb1e72e99pid=comgycg8w3vy8sgb&lid=lstcomgycg8w3vy8sgbcqmvks&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_880&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgycg8w3vy8sgb.search&ssid=b72sgenft8t45u681653223676419,8000000
880,asus, ,intel core i5 11th gen,windows 10 home,512 gb,8 gb,13.3,15269759,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-ux363ea-hp501ts-2-1-laptop/p/itmeaed5125d10fapid=comgy4dthyfgfpgz&lid=lstcomgy4dthyfgfpgzfvkpsp&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_881&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgy4dthyfgfpgz.search&ssid=b72sgenft8t45u681653223676419,15000000
881,lenovo, ,intel core i3 11th gen,windows 10 home,256 gb,4 gb,15.6,8588404,https://www.flipkart.com/lenovo-thinkpad-e15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-laptop/p/itmbb2055e6bc946pid=comgf42gmjmbdqkn&lid=lstcomgf42gmjmbdqknotobqh&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_882&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgf42gmjmbdqkn.search&ssid=b72sgenft8t45u681653223676419,8000000
882,lenovo, ,intel core i5 11th gen,windows 10 home,512 gb,8 gb,15.6,12692665,https://www.flipkart.com/lenovo-thinkpad-e15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-laptop/p/itm55c46691fa99fpid=comgf42geshu6ayq&lid=lstcomgf42geshu6ayqooxkj3&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_883&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgf42geshu6ayq.search&ssid=b72sgenft8t45u681653223676419,12000000
883,lenovo,yoga slim 7i carbon,intel core i7 11th gen,windows 11 home,1 tb,16 gb,13.3,23382451,https://www.flipkart.com/lenovo-yoga-s7-carbon-core-i7-11th-gen-16-gb-1-tb-ssd-windows-11-home-slim-7-13itl5-thin-light-laptop/p/itm4ef646595b60cpid=comgfhh6qy7zzgvm&lid=lstcomgfhh6qy7zzgvmq9ggfs&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_884&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgfhh6qy7zzgvm.search&ssid=b72sgenft8t45u681653223676419,23000000
884,hp, , ,chrome, ,4 gb,11.6,3911456,https://www.flipkart.com/hp-chromebook-mediatek-kompanio-500-4-gb-64-gb-emmc-storage-chrome-os-11a-na0002mu/p/itm92093a75fc716pid=comgyjyya7ffrxzc&lid=lstcomgyjyya7ffrxzccujaju&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_885&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgyjyya7ffrxzc.search&ssid=b72sgenft8t45u681653223676419,3000000
885,acer, , ,windows 10 home,256 gb,16 gb,15.6,18133197,https://www.flipkart.com/acer-nitro-5-ryzen-hexa-core-5600h-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-an515-45-r3tc-gaming-laptop/p/itm8cb7bd1b888cbpid=comgf8eyhynngspv&lid=lstcomgf8eyhynngspvhh9liz&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_886&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgf8eyhynngspv.search&ssid=b72sgenft8t45u681653223676419,18000000
886,dell,vostro 14,intel core i5 11th gen,windows 10 home, ,8 gb,14,11260946,https://www.flipkart.com/dell-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-vostro-14-3400-laptop/p/itme9ae83f319950pid=comgfagxhhdxhb3h&lid=lstcomgfagxhhdxhb3hgpgomm&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_887&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgfagxhhdxhb3h.search&ssid=b72sgenft8t45u681653223676419,11000000
887,lenovo,ideapad s340,intel core i5 10th gen,windows 10 home,256 gb,8 gb,14,11262664,https://www.flipkart.com/lenovo-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-81vv008tin-laptop/p/itm792eb18b14fc5pid=comgfapzqjcqu6vg&lid=lstcomgfapzqjcqu6vgi8pxqa&marketplace=flipkart&store=6bo%2fb5g&srno=b_37_888&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=da388a59-cd8e-460c-ae9b-0466af25699f.comgfapzqjcqu6vg.search&ssid=b72sgenft8t45u681653223676419,11000000
888,lenovo,legion 7i,intel core i9 10th gen,windows 10,1 tb,16 gb,15.6,50777915,https://www.flipkart.com/lenovo-core-i9-10th-gen-16-gb-1-tb-ssd-windows-10-8-gb-graphics-nvidia-geforce-rtx-2080-super-max-q-81yu006hin-gaming-laptop/p/itm77649359419bbpid=comgf8hqfazghsnd&lid=lstcomgf8hqfazghsndfg3ka6&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_889&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgf8hqfazghsnd.search&ssid=uk6v12vl7ri8b8jk1653223815210,50000000
889,hp, ,intel core i3 11th gen,windows 10 home,256 gb,8 gb,15.6,8762119,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-15s-fq2075tu-thin-light-laptop/p/itm188b1cdcb8cc3pid=comgyssujmgpvdhf&lid=lstcomgyssujmgpvdhf9cck1x&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_890&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyssujmgpvdhf.search&ssid=uk6v12vl7ri8b8jk1653223815210,8000000
890,lenovo,ideapad 520s,intel core i5 7th gen,windows 10 home, ,4 gb,14,10689976,https://www.flipkart.com/lenovo-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-520s-laptop/p/itmfb31606bef2cepid=comgf7pzw2hvwy6n&lid=lstcomgf7pzw2hvwy6ngvggnn&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_891&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgf7pzw2hvwy6n.search&ssid=uk6v12vl7ri8b8jk1653223815210,10000000
891,lenovo, , ,windows 10 home,512 gb,16 gb,13.3,15269759,https://www.flipkart.com/lenovo-yoga-6-ryzen-7-octa-core-4700u-16-gb-512-gb-ssd-windows-10-home-13are05-2-1-laptop/p/itm941e3a7091672pid=comgyzqteedz9j3r&lid=lstcomgyzqteedz9j3reqlrnw&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_892&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyzqteedz9j3r.search&ssid=uk6v12vl7ri8b8jk1653223815210,15000000
892,lenovo, ,intel core i7 11th gen,windows 10 home,512 gb,16 gb,14,15651551,https://www.flipkart.com/lenovo-ideapad-flex-5-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm331dc6a582645pid=comgyzqtxjydqyrh&lid=lstcomgyzqtxjydqyrhk2p3kt&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_893&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyzqtxjydqyrh.search&ssid=uk6v12vl7ri8b8jk1653223815210,15000000
893,msi, ,intel core i5 10th gen,windows 10 home,512 gb,8 gb,14,10783706,https://www.flipkart.com/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-423in-laptop/p/itm646714501faf5pid=comfyzc5cqg2cnkw&lid=lstcomfyzc5cqg2cnkwwfhwgk&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_894&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comfyzc5cqg2cnkw.search&ssid=uk6v12vl7ri8b8jk1653223815210,10000000
894,hp, ,intel core i3 11th gen,windows 10 home, ,8 gb,15.6,8340239,https://www.flipkart.com/hp-15s-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-home-15s-dy3001tu-thin-light-laptop/p/itmb9dd7dc8bf712pid=comgyzpamnscmyfz&lid=lstcomgyzpamnscmyfzelf6xm&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_895&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyzpamnscmyfz.search&ssid=uk6v12vl7ri8b8jk1653223815210,8000000
895,hp, ,intel core i3 11th gen,windows 10 home,256 gb,8 gb,14,7252133,https://www.flipkart.com/hp-14s-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-14s-dy2500tu-thin-light-laptop/p/itm1468339b1eaffpid=comgyzpaxqrjyje3&lid=lstcomgyzpaxqrjyje3mz0gnw&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_896&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyzpaxqrjyje3.search&ssid=uk6v12vl7ri8b8jk1653223815210,7000000
896,asus,m515da-ej312ts, ,windows 10 home,256 gb,4 gb,15.6,6202206,https://www.flipkart.com/asus-ryzen-3-dual-core-3250u-4-gb-256-gb-ssd-windows-10-home-m515da-ej312tsm515d-thin-light-laptop/p/itmacf7649b6ac48pid=comgyn7b3my7kdnf&lid=lstcomgyn7b3my7kdnf8ci6in&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_897&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyn7b3my7kdnf.search&ssid=uk6v12vl7ri8b8jk1653223815210,6000000
897,lenovo, , ,windows 10 home,512 gb,8 gb,15.6,15653460,https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-15arh05-laptop/p/itm757cc3d41cfbapid=comfynfgrtffnanu&lid=lstcomfynfgrtffnanuwbqrt7&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_898&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comfynfgrtffnanu.search&ssid=uk6v12vl7ri8b8jk1653223815210,15000000
898,asus, ,intel core i5 10th gen,windows 10 home,512 gb,16 gb,15.6,15842446,https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-144-hz-fx506lu-hn075t-laptop/p/itme61b6a228012apid=comfz73ycqnejrxd&lid=lstcomfz73ycqnejrxdmcnm6b&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_899&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comfz73ycqnejrxd.search&ssid=uk6v12vl7ri8b8jk1653223815210,15000000
899,hp, ,intel core i3 11th gen,windows 10 home,512 gb,8 gb,15.6,8552134,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-15s-fr2006tu-thin-light-laptop/p/itmead806218ae48pid=comgy8rdvk5tzgfc&lid=lstcomgy8rdvk5tzgfciw3uxa&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_900&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgy8rdvk5tzgfc.search&ssid=uk6v12vl7ri8b8jk1653223815210,8000000
900,hp, ,intel core i5 11th gen,windows 10 home,512 gb,16 gb,14,14315280,https://www.flipkart.com/hp-pavilion-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-14-dv0084tx-thin-light-laptop/p/itm3aa2cc39d6b9apid=comgyzd7n5zngvhn&lid=lstcomgyzd7n5zngvhngycxfm&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_901&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyzd7n5zngvhn.search&ssid=uk6v12vl7ri8b8jk1653223815210,14000000
901,hp, ,intel core i5 11th gen,windows 10 home,512 gb,8 gb,15.6,11644647,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-32-optane-512-ssd-windows-10-home-15s-fq2071tu-thin-light-laptop/p/itmde195b619beeepid=comgyssudkjkwfes&lid=lstcomgyssudkjkwfeslvp0pg&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_902&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyssudkjkwfes.search&ssid=uk6v12vl7ri8b8jk1653223815210,11000000
902,hp, ,intel core i3 11th gen,windows 10 home,512 gb,8 gb,15.6,9334807,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-15s-fr2006tu-thin-light-laptop/p/itmead806218ae48pid=comgyssucnjnshz7&lid=lstcomgyssucnjnshz7z7hlnb&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_903&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyssucnjnshz7.search&ssid=uk6v12vl7ri8b8jk1653223815210,9000000
903,hp, ,intel core i5 11th gen,windows 10 home,512 gb,8 gb,15.6,11528200,https://www.flipkart.com/hp-15s-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15s-fq2535tu-thin-light-laptop/p/itm0449783fdb797pid=comgyssukjekbfdg&lid=lstcomgyssukjekbfdgrepliy&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_904&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyssukjekbfdg.search&ssid=uk6v12vl7ri8b8jk1653223815210,11000000
904,lenovo,ideapad flex 5i,intel core i3 11th gen,windows 10 home,512 gb,8 gb,14,11052679,https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm8a55b442af5aapid=comgyqvkzgd2vfha&lid=lstcomgyqvkzgd2vfhafpud3k&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_905&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgyqvkzgd2vfha.search&ssid=uk6v12vl7ri8b8jk1653223815210,11000000
905,lenovo, ,intel core i3 11th gen,windows 10 home,512 gb,8 gb,14,10306467,https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm63de741dcab42pid=comgy8y5x3tuea3f&lid=lstcomgy8y5x3tuea3fiadzbg&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_906&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgy8y5x3tuea3f.search&ssid=uk6v12vl7ri8b8jk1653223815210,10000000
906,apple, , ,mac os big sur,512 gb,8 gb,13.3,19660364,https://www.flipkart.com/apple-2020-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgna3hn-a/p/itm8279ecf48f54fpid=comfxekmadkvcfyt&lid=lstcomfxekmadkvcfytmc7fbi&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_907&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comfxekmadkvcfyt.search&ssid=uk6v12vl7ri8b8jk1653223815210,19000000
907,acer, , ,windows 10 home,512 gb,8 gb,15.6,10497363,https://www.flipkart.com/acer-aspire-7-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-42g-gaming-laptop/p/itm4385fddc2c72cpid=comgycg8zbxwpyuu&lid=lstcomgycg8zbxwpyuustsmvq&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_908&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgycg8zbxwpyuu.search&ssid=uk6v12vl7ri8b8jk1653223815210,10000000
908,lenovo, ,intel core i3 11th gen,windows 11 home,256 gb,8 gb,14,9924675,https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14lt05-ua-2-1-laptop/p/itmb0d78c73dc41fpid=comgy5pgce2khhge&lid=lstcomgy5pgce2khhge1d8w8x&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_909&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comgy5pgce2khhge.search&ssid=uk6v12vl7ri8b8jk1653223815210,9000000
909,hp, ,intel core i3 11th gen,windows 10 home,512 gb,8 gb,14,10592810,https://www.flipkart.com/hp-pavilion-x360-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14-dw1037tu-2-1-laptop/p/itmb29ab5118753dpid=comfzh7qgw6efjnn&lid=lstcomfzh7qgw6efjnnik3vv9&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_910&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comfzh7qgw6efjnn.search&ssid=uk6v12vl7ri8b8jk1653223815210,10000000
910,lenovo, ,intel core i5 10th gen,windows 10 home,256 gb,8 gb,15.6,11619830,https://www.flipkart.com/lenovo-ideapad-s-540-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-540-15iml-thin-light-laptop/p/itm310c750f283e7pid=comfzt5m2sr4m8kz&lid=lstcomfzt5m2sr4m8kzfwt3o6&marketplace=flipkart&store=6bo%2fb5g&srno=b_38_911&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.comfzt5m2sr4m8kz.search&ssid=uk6v12vl7ri8b8jk1653223815210,11000000
